time,x,y,z,yaw_deg,onboard_gate_id,onboard_active_gate_id,onboard_phase,referee_active_gate_id,target_name,target_x,target_y,target_z,distance_to_gate,bearing_error,vertical_error,command_source,command_surge,command_sway,command_heave,command_yaw,vision_found,vision_confidence,vision_x_error,vision_y_error,vision_area,vision_angle
30.767,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
30.800,15.6300,-2.3697,-5.3143,-0.0135,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6516,-0.4719,-0.0208,0.0081,0.0000
30.833,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
30.867,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6506,-0.4719,-0.0208,0.0081,0.0000
30.900,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
30.933,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6516,-0.4719,-0.0208,0.0081,0.0000
30.967,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
31.000,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6509,-0.4719,-0.0208,0.0081,0.0000
31.033,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
31.067,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6522,-0.4719,-0.0208,0.0081,0.0000
